Quiz Show (1994),3.731958762886598
Excalibur (1981),3.731034482758621
"Blues Brothers, The (1980)",3.730627306273063
Murphy's Romance (1985),3.7291666666666665
Ghost Dog: The Way of the Samurai (1999),3.727272727272727
"Birdcage, The (1996)",3.726890756302521
"Goonies, The (1985)",3.725609756097561
Old Yeller (1957),3.725274725274725
Father of the Bride (1950),3.722772277227723
My Dog Skip (1999),3.71875
Hamlet (1990),3.7157894736842105
Yellow Submarine (1968),3.7142857142857135
Shane (1953),3.7142857142857135
"Gods Must Be Crazy, The (1980)",3.7142857142857135
Rocky (1976),3.7115384615384617
Out of Sight (1998),3.706806282722513
Keeping the Faith (2000),3.7065868263473054
Top Gun (1986),3.706349206349208
Fast Times at Ridgemont High (1982),3.706185567010309
Alice in Wonderland (1951),3.7058823529411766
Pecker (1998),3.7052631578947364
Pleasantville (1998),3.704615384615384
True Romance (1993),3.7039999999999997
F/X (1986),3.701754385964912
Mystery Science Theater 3000: The Movie (1996),3.7
Air Force One (1997),3.6995884773662553
"Misérables, Les (1998)",3.698924731182797
Ghost (1990),3.6986666666666665
"English Patient, The (1996)",3.6980056980056975
Edward Scissorhands (1990),3.6970338983050848
There's Something About Mary (1998),3.6927536231884064
"Natural, The (1984)",3.691666666666667
Contact (1997),3.6902356902356894
"Time to Kill, A (1996)",3.6893203883495134
Pinocchio (1940),3.6866666666666665
Dumbo (1941),3.685
Dark City (1998),3.683760683760684
X-Men (2000),3.6823104693140793
Heat (1995),3.682170542635659
Bullets Over Broadway (1994),3.681159420289855
Manhattan Murder Mystery (1993),3.679611650485437
Mighty Aphrodite (1995),3.6793893129770994
Jackie Brown (1997),3.678571428571429
"Taking of Pelham One Two Three, The (1974)",3.6774193548387095
JFK (1991),3.6768292682926833
Patriot Games (1992),3.675824175824176
Sneakers (1992),3.675392670157069
Indiana Jones and the Temple of Doom (1984),3.6743119266055047
"Rocky Horror Picture Show, The (1975)",3.673015873015873
Amistad (1997),3.6704545454545454
"20,000 Leagues Under the Sea (1954)",3.6701030927835046
Cape Fear (1991),3.668831168831169
Fatal Attraction (1987),3.66804979253112
Circle of Friends (1995),3.6666666666666665
On Her Majesty's Secret Service (1969),3.6666666666666665
True Grit (1969),3.6666666666666665
Donnie Brasco (1997),3.664556962025317
Bound (1996),3.664179104477612
"Apostle, The (1997)",3.6640625
Deliverance (1972),3.6639999999999997
Muriel's Wedding (1994),3.662393162393162
"Simple Plan, A (1998)",3.6623376623376624
"River Runs Through It, A (1992)",3.6612021857923502
"Jerk, The (1979)",3.660869565217392
"Abyss, The (1989)",3.6592356687898087
Willow (1988),3.6586826347305386
"Ice Storm, The (1997)",3.658064516129032
Enemy of the State (1998),3.6574585635359123
"Fifth Element, The (1997)",3.657407407407408
Airplane! (1980),3.656565656565657
Cocoon (1985),3.654708520179372
Poltergeist (1982),3.653631284916201
Independence Day (ID4) (1996),3.651006711409397
Defending Your Life (1991),3.6504065040650406
Carrie (1976),3.6503496503496495
"Little Shop of Horrors, The (1960)",3.65
"American Tail, An (1986)",3.649253731343284
"Nightmare Before Christmas, The (1993)",3.646840148698885
10 Things I Hate About You (1999),3.646551724137931
"Virgin Suicides, The (1999)",3.646551724137931
Sweet and Lowdown (1999),3.6463414634146334
"Fistful of Dollars, A (1964)",3.644444444444445
Stir of Echoes (1999),3.6442307692307687
Easy Rider (1969),3.6428571428571432
"Dead Zone, The (1983)",3.6428571428571432
Little Voice (1998),3.6428571428571432
Dreamscape (1984),3.641025641025641
Ulee's Gold (1997),3.63953488372093
History of the World: Part I (1981),3.639344262295082
"Wild Bunch, The (1969)",3.636363636363636
Speed (1994),3.636363636363636
While You Were Sleeping (1995),3.6360655737704914
Shanghai Noon (2000),3.634146341463415
Rush Hour (1998),3.6310679611650487
Swiss Family Robinson (1960),3.6301369863013697
Animal House (1978),3.62890625
Sid and Nancy (1986),3.6288659793814433
"Lock, Stock & Two Smoking Barrels (1998)",3.628787878787879
"Mask of Zorro, The (1998)",3.6254826254826256
True Lies (1994),3.625386996904025
"Sex, Lies, and Videotape (1989)",3.622857142857143
Anna and the King (1999),3.6206896551724137
Starman (1984),3.620512820512821
Pretty in Pink (1986),3.619771863117872
Meet the Parents (2000),3.6190476190476177
Office Space (1999),3.6185567010309283
Stripes (1981),3.6171875
Clear and Present Danger (1994),3.615384615384616
Lord of the Flies (1963),3.6145833333333335
High Plains Drifter (1972),3.611111111111111
Casino (1995),3.609022556390977
Buffalo 66 (1998),3.608247422680413
Repo Man (1984),3.607692307692308
"Girl, Interrupted (1999)",3.6073619631901837
Working Girl (1988),3.6067415730337076
Singles (1992),3.605442176870748
Superman (1978),3.6047619047619053
Bottle Rocket (1996),3.6046511627906974
Chasing Amy (1997),3.6044776119402986
Stargate (1994),3.602272727272727
Army of Darkness (1993),3.6015625
Crimson Tide (1995),3.601449275362319
Ed Wood (1994),3.6008583690987126
Cat Ballou (1965),3.6
Beetlejuice (1988),3.599462365591398
Get Shorty (1995),3.5979020979020984
"Long Kiss Goodnight, The (1996)",3.597560975609756
Around the World in 80 Days (1956),3.5961538461538463
"Thomas Crown Affair, The (1968)",3.593220338983051
"Purple Rose of Cairo, The (1985)",3.5902777777777777
Heaven Can Wait (1978),3.588888888888889
Sabrina (1995),3.5882352941176467
"Limey, The (1999)",3.5882352941176467
"Slums of Beverly Hills, The (1998)",3.5875
Jackie Chan's First Strike (1996),3.5853658536585367
Real Genius (1985),3.5842696629213484
Glengarry Glen Ross (1992),3.5839999999999996
Lethal Weapon 2 (1989),3.5819209039548023
"Wedding Singer, The (1998)",3.581081081081081
Jurassic Park (1993),3.5794066317626525
"Truth About Cats & Dogs, The (1996)",3.5785714285714287
"Fisher King, The (1991)",3.578181818181818
Bedknobs and Broomsticks (1971),3.5765765765765765
"Negotiator, The (1998)",3.575539568345324
Total Recall (1990),3.573717948717949
Wag the Dog (1997),3.5732217573221763
"Fox and the Hound, The (1981)",3.5729166666666665
Who Framed Roger Rabbit? (1988),3.569377990430622
Time Bandits (1981),3.5681818181818183
Dazed and Confused (1993),3.567741935483871
Little Shop of Horrors (1986),3.5660377358490565
Friday (1995),3.565217391304348
"Spy Who Loved Me, The (1977)",3.565217391304348
"Ref, The (1994)",3.5641025641025643
Nurse Betty (2000),3.5636363636363635
"Mariachi, El (1992)",3.563380281690141
Bad Boys (1995),3.5625
Sleepers (1996),3.5612244897959178
Risky Business (1983),3.5603864734299515
"Man with the Golden Gun, The (1974)",3.5593220338983054
"Unbearable Lightness of Being, The (1988)",3.5568181818181817
"Perfect World, A (1993)",3.5535714285714284
Rudy (1993),3.5533980582524274
Menace II Society (1993),3.5517241379310347
Rob Roy (1995),3.5517241379310347
Star Trek: Generations (1994),3.5502958579881656
"View to a Kill, A (1985)",3.55
Prizzi's Honor (1985),3.55
Scent of a Woman (1992),3.5497076023391814
Star Trek: Insurrection (1998),3.548387096774193
"American Werewolf in London, An (1981)",3.5480769230769242
"Presidio, The (1988)",3.5476190476190474
"Talented Mr. Ripley, The (1999)",3.5441527446300713
You've Got Mail (1998),3.5424242424242425
American Pie (1999),3.5397923875432524
Phenomenon (1996),3.5394736842105265
Logan's Run (1976),3.539325842696629
"Exorcist, The (1973)",3.5376344086021505
Fantastic Voyage (1966),3.5357142857142856
French Kiss (1995),3.5357142857142856
Benny & Joon (1993),3.535398230088496
Blue Velvet (1986),3.5350318471337583
Agnes of God (1985),3.5348837209302326
Mrs. Doubtfire (1993),3.5348837209302326
"Rainmaker, The (1997)",3.533980582524272
My Best Friend's Wedding (1997),3.5329512893982806
William Shakespeare's Romeo and Juliet (1996),3.532608695652174
