"American President, The (1995)",3.9234828496042216,3.7186544342507646
American Psycho (2000),3.085271317829457,3.2534930139720557
"American Tail, An (1986)",3.6492537313432836,3.3185185185185184
"American Werewolf in London, An (1981)",3.548076923076924,3.8
"American Werewolf in Paris, An (1997)",2.814814814814815,2.7393364928909962
"American in Paris, An (1951)",3.931972789115647,3.7908163265306123
Amistad (1997),3.6704545454545454,3.7338403041825097
"Amityville Horror, The (1979)",2.9078947368421053,2.946236559139785
Anaconda (1997),2.0,2.248447204968944
Analyze This (1999),3.3392857142857144,3.415178571428572
Anastasia (1997),3.8,3.281609195402299
And Now for Something Completely Different (1971),4.325581395348837,4.093150684931507
Angel Heart (1987),3.270833333333333,3.4403409090909087
Animal House (1978),3.62890625,4.167192429022082
Anna and the King (1999),3.6206896551724137,3.2553191489361697
Annie Hall (1977),3.992327365728902,4.2036055143160125
Antz (1998),3.4745762711864407,3.4871794871794872
Any Given Sunday (1999),3.0729166666666665,3.13953488372093
"Apartment, The (1960)",4.185483870967742,4.102389078498294
Apocalypse Now (1979),3.955307262569832,4.294884653961885
Apollo 13 (1995),4.0548780487804885,4.080173347778982
"Apostle, The (1997)",3.6640625,3.749271137026239
Arachnophobia (1990),2.899641577060932,3.0294117647058822
"Aristocats, The (1970)",3.5,3.2643678160919536
Arlington Road (1999),3.5126582278481013,3.5021008403361344
Armageddon (1998),3.31,3.1659340659340662
Army of Darkness (1993),3.6015625,3.8359853121175034
Around the World in 80 Days (1956),3.5961538461538463,3.6036866359447006
"Arrival, The (1996)",2.888888888888889,3.1900826446280988
Arsenic and Old Lace (1944),4.265217391304348,4.117647058823529
Arthur (1981),3.3486842105263164,3.4581151832460733
As Good As It Gets (1997),3.902654867256637,3.9722222222222223
"Astronaut's Wife, The (1999)",2.5789473684210527,2.3862660944206007
Atlantic City (1980),3.863013698630137,3.8225108225108224
Auntie Mame (1958),4.0,3.6808510638297873
Austin Powers: International Man of Mystery (1997),3.4788732394366195,3.781758957654723
Austin Powers: The Spy Who Shagged Me (1999),3.2407932011331444,3.4366327474560587
"Avengers, The (1998)",1.9152542372881358,2.017467248908297
Awakenings (1990),3.88,3.731868131868132
Babe (1995),3.9533678756476682,3.8609215017064846
Babe: Pig in the City (1998),3.2303030303030305,3.3184357541899443
Bachelor Party (1984),2.890625,3.1925675675675675
"Bachelor, The (1999)",2.634408602150537,2.38993710691824
Back to School (1986),2.8857142857142857,3.2147887323943665
Back to the Future (1985),3.932707355242567,4.0092592592592595
Back to the Future Part II (1989),3.1545064377682404,3.3913513513513522
Back to the Future Part III (1990),3.13302752293578,3.2677419354838717
Backdraft (1991),3.4153005464480874,3.4475218658892133
Bad Boys (1995),3.5625,3.2696969696969687
"Bamba, La (1987)",3.4875,3.263440860215053
Bambi (1942),3.788659793814433,3.713924050632911
Bananas (1971),3.8088235294117654,3.842105263157895
Barb Wire (1996),1.5853658536585369,2.1003861003861
Barbarella (1968),3.072463768115942,3.003154574132492
Basic Instinct (1992),3.387878787878788,3.5853242320819114
Batman & Robin (1997),2.52991452991453,2.192229038854806
Batman (1989),3.482638888888889,3.63079615048119
Batman Forever (1995),2.9012345679012346,2.5739837398373986
Batman Returns (1992),2.9800995024875623,2.9759036144578315
Battle for the Planet of the Apes (1973),2.958333333333333,2.8106060606060614
Battlefield Earth (2000),1.574468085106383,1.616949152542373
"Beach, The (2000)",2.6228070175438596,2.7313915857605178
Beauty and the Beast (1991),4.0549450549450565,3.797413793103448
Beavis and Butt-head Do America (1996),2.6373626373626373,3.1354166666666665
Bedknobs and Broomsticks (1971),3.5765765765765765,3.4278846153846154
Beetlejuice (1988),3.599462365591398,3.557435440783616
Being John Malkovich (1999),4.1599297012302285,4.113636363636363
Being There (1979),3.937007874015748,4.0344827586206895
Ben-Hur (1959),3.9765625,4.140625
Beneath the Planet of the Apes (1970),2.8076923076923075,2.9680511182108624
Benny & Joon (1993),3.535398230088496,3.3647058823529417
Best in Show (2000),4.05607476635514,4.081264108352144
Better Off Dead... (1985),3.8190476190476192,3.9509536784741135
Beverly Hills Cop III (1994),2.8653846153846154,2.4433333333333334
Bicentennial Man (1999),2.901098901098901,2.9075342465753424
"Bicycle Thief, The (Ladri di biciclette) (1948)",4.407407407407407,4.343434343434343
Big (1988),3.9557291666666665,3.8211382113821135
"Big Chill, The (1983)",3.9917012448132794,3.8274706867671693
Big Daddy (1999),3.125,3.138385502471169
"Big Kahuna, The (2000)",3.2625,3.4107142857142856
"Big Lebowski, The (1998)",3.5278969957081543,3.795138888888889
Big Night (1996),4.141843971631205,4.074433656957929
"Big Sleep, The (1946)",4.272,4.324519230769232
Big Trouble in Little China (1986),2.9879518072289155,3.4850299401197606
Billy Madison (1995),3.141025641025641,3.1949458483754514
Bird on a Wire (1990),2.731707317073171,2.5136186770428006
"Birdcage, The (1996)",3.726890756302521,3.454954954954955
"Birds, The (1963)",3.7460317460317465,3.9301470588235294
"Black Hole, The (1979)",2.8076923076923075,2.7695167286245352
Blade (1998),3.221311475409836,3.5225618631732165
Blade Runner (1982),4.086538461538462,4.3125
"Blair Witch Project, The (1999)",3.038732394366197,3.029380902413432
Blast from the Past (1999),3.443661971830986,3.3119266055045866
Blazing Saddles (1974),3.848101265822785,4.100907029478458
"Blob, The (1958)",3.0,3.1631205673758864
Blood Simple (1984),4.140350877192983,4.235408560311283
"Blue Lagoon, The (1980)",2.3217391304347825,2.3376623376623376
Blue Velvet (1986),3.5350318471337583,3.8350100603621735
"Blues Brothers, The (1980)",3.7306273062730626,3.9925233644859817
"Boat, The (Das Boot) (1981)",4.133333333333334,4.332549941245594
Bob Roberts (1992),3.7547169811320753,3.728155339805826
Body Heat (1981),3.94392523364486,4.055415617128464
Body Snatchers (1993),3.1,3.0776255707762563
"Bodyguard, The (1992)",2.9949748743718594,2.7962529274004684
Boiler Room (2000),3.3217391304347825,3.4926315789473685
"Bone Collector, The (1999)",3.4748603351955314,3.3383947939262475
Bonnie and Clyde (1967),4.064327485380117,4.106796116504855
Boogie Nights (1997),3.763837638376384,3.7712952158693125
Bottle Rocket (1996),3.6046511627906974,3.923809523809524
Bound (1996),3.6641791044776117,3.872146118721461
Bowfinger (1999),3.2307692307692317,3.2709766162310867
Boys Don't Cry (1999),4.109154929577465,3.9664310954063606
"Brady Bunch Movie, The (1995)",2.9365079365079363,2.8938356164383565
Bram Stoker's Dracula (1992),3.2937853107344632,3.361616161616161
Braveheart (1995),4.016483516483516,4.2978386926726415
Brazil (1985),4.05625,4.106241699867199
Breakdown (1997),3.292307692307692,3.4498269896193765
Breaker Morant (1980),4.096774193548387,4.104026845637584
"Breakfast Club, The (1985)",3.9785714285714286,3.8427167113494183
Breakfast at Tiffany's (1961),4.044728434504792,3.790633608815426
Breaking Away (1979),4.066176470588236,4.0859375
Breaking the Waves (1996),3.9,3.785310734463277
"Bridge on the River Kwai, The (1957)",4.304964539007091,4.401505646173148
"Bridges of Madison County, The (1995)",3.3043478260869565,3.167487684729064
Bringing Out the Dead (1999),3.0086206896551726,3.0884353741496597
Bringing Up Baby (1938),4.209876543209877,4.143426294820717
Broadcast News (1987),3.7633587786259537,3.740037950664137
Broken Arrow (1996),2.7448979591836733,2.9
"Bronx Tale, A (1993)",3.854545454545456,3.9519230769230766
"Brothers McMullen, The (1995)",3.4461538461538463,3.3696369636963697
Buffalo 66 (1998),3.6082474226804133,3.4669260700389097
Buffy the Vampire Slayer (1992),3.176,3.0645994832041343
"Bug's Life, A (1998)",3.927505330490405,3.826580226904377
Bull Durham (1988),3.8863636363636362,3.8219013237063777
Bullets Over Broadway (1994),3.681159420289855,3.7066246056782335
Bulworth (1998),3.418181818181818,3.4408817635270537
Butch Cassidy and the Sundance Kid (1969),4.175862068965517,4.225863596102746
Cabaret (1972),4.0256410256410255,3.836236933797908
"Cable Guy, The (1996)",2.25,2.8637873754152823
Caddyshack (1980),3.396135265700482,3.969736842105264
Can't Hardly Wait (1998),3.2352941176470584,3.2401960784313726
Candyman (1992),2.9411764705882355,2.8957345971563977
Cape Fear (1962),3.9381443298969065,3.9166666666666665
Cape Fear (1991),3.668831168831169,3.671669793621013
Carlito's Way (1993),3.3404255319148937,3.7422360248447206
Carrie (1976),3.6503496503496495,3.589622641509433
Casablanca (1942),4.300990099009901,4.461340206185566
Casino (1995),3.609022556390977,3.837887067395264
Casper (1995),3.2911392405063293,2.844444444444445
Cat Ballou (1965),3.6,3.688372093023256
Cat on a Hot Tin Roof (1958),4.046296296296297,4.049079754601227
"Cell, The (2000)",3.1940298507462686,3.278625954198473
Charade (1963),4.31404958677686,4.097297297297297
Chariots of Fire (1981),3.843373493975904,3.77991452991453
Charlotte's Web (1973),3.972972972972973,3.7593123209169055
Chasing Amy (1997),3.6044776119402986,3.845272206303725
Chicken Run (2000),3.885558583106267,3.8773388773388775
Children of a Lesser God (1986),3.888,3.79126213592233
Chinatown (1974),4.254901960784314,4.3623655913978485
Christine (1983),3.117647058823529,3.0495495495495497
"Christmas Story, A (1983)",4.278592375366569,4.225519287833828
Christmas Vacation (1989),3.3162393162393164,3.6683417085427137
"Cider House Rules, The (1999)",3.9863013698630136,3.9369918699186983
Cinderella (1950),3.96875,3.6203966005665733
Cinema Paradiso (1988),4.317535545023697,4.272277227722772
Circle of Friends (1995),3.6666666666666665,3.3664122137404577
Citizen Kane (1941),4.332142857142856,4.407894736842105
City Lights (1931),4.452054794520548,4.363636363636363
City Slickers II: The Legend of Curly's Gold (1994),2.602409638554217,2.5728155339805827
City of Angels (1998),3.410958904109589,3.2090909090909085
"City of Lost Children, The (1995)",4.073529411764706,4.059701492537314
"Civil Action, A (1998)",3.391891891891892,3.3491379310344827
Clear and Present Danger (1994),3.6153846153846163,3.7511574074074083
Clerks (1994),3.746875,4.0054945054945055
"Client, The (1994)",3.5087719298245608,3.334302325581396
Cliffhanger (1993),3.0555555555555562,3.088926174496644
"Clockwork Orange, A (1971)",3.7570093457943927,4.145812807881773
Close Encounters of the Third Kind (1977),3.903654485049834,4.043478260869565
"Close Shave, A (1995)",4.644444444444447,4.473794549266247
Clue (1985),3.3650793650793656,3.201892744479496
Clueless (1995),3.8270042194092833,3.5146396396396398
Cocoon (1985),3.654708520179372,3.504469987228608
Cocoon: The Return (1988),2.82,2.45933014354067
"Color Purple, The (1985)",4.15819209039548,3.6593406593406583
"Color of Money, The (1986)",3.310810810810811,3.5018587360594795
"Commitments, The (1991)",3.8488372093023258,3.8238341968911915
Con Air (1997),3.3796791443850265,3.2385919165580184
Conan the Barbarian (1982),3.125,3.4695121951219514
Coneheads (1993),2.597938144329897,2.6077981651376145
Congo (1995),2.3473684210526318,2.217021276595745
Conquest of the Planet of the Apes (1972),2.679245283018868,2.8721311475409834
Conspiracy Theory (1997),3.4635416666666665,3.3877221324717284
Contact (1997),3.6902356902356894,3.7898617511520736
"Contender, The (2000)",3.761904761904762,3.7879858657243815
"Conversation, The (1974)",4.1875,4.266106442577032
Cool Hand Luke (1967),4.073863636363637,4.295755968169761
Cool Runnings (1993),3.282051282051282,3.2218181818181817
Cop Land (1997),3.2758620689655173,3.3777777777777778
Copycat (1995),3.4433962264150937,3.3125
"Corrina, Corrina (1994)",3.523489932885906,3.0925925925925934
Courage Under Fire (1996),3.52991452991453,3.561728395061728
"Cradle Will Rock, The (1999)",3.217391304347826,3.437125748502994
"Craft, The (1996)",3.247524752475248,3.034920634920635
Creature Comforts (1990),4.513888888888889,4.272277227722772
Creepshow (1982),2.9838709677419355,3.187012987012986
Crimes and Misdemeanors (1989),3.973684210526317,4.07514450867052
Crimson Tide (1995),3.601449275362319,3.7508038585209014
Crocodile Dundee (1986),3.3457943925233646,3.4512893982808017
Crocodile Dundee II (1988),2.7142857142857144,2.6037151702786376
"Crow, The (1994)",3.2291666666666665,3.4983050847457617
Cruel Intentions (1999),3.1605839416058394,3.2417061611374414
Crumb (1994),3.936936936936937,4.1
"Crying Game, The (1992)",3.8690176322418135,3.6658653846153846
Cyrano de Bergerac (1990),3.948905109489051,3.845132743362832
Dances with Wolves (1990),3.9226519337016574,3.9127640036730944
Dangerous Liaisons (1988),4.054607508532423,3.920833333333333
Dante's Peak (1997),2.9090909090909087,2.792156862745098
Dark City (1998),3.6837606837606836,3.8441215323645967
"Dark Crystal, The (1982)",3.844444444444445,3.6069565217391295
Dave (1993),3.8867313915857595,3.774647887323944
"Day the Earth Stood Still, The (1951)",3.9213483146067416,4.182978723404255
Days of Thunder (1990),2.8045977011494254,2.807807807807808
Dazed and Confused (1993),3.567741935483871,3.7336065573770494
Dead Again (1991),4.042857142857144,3.7506702412868633
Dead Calm (1989),3.804347826086957,3.6493827160493835
Dead Man Walking (1995),4.0296052631578965,3.9230769230769234
Dead Men Don't Wear Plaid (1982),3.1341463414634148,3.3017543859649123
Dead Poets Society (1989),4.133891213389122,3.956168831168831
"Dead Zone, The (1983)",3.6428571428571432,3.7133550488599347
Death Becomes Her (1992),2.7476635514018692,2.7543103448275863
Deconstructing Harry (1997),3.138888888888889,3.5094339622641515
Deep Blue Sea (1999),3.010101010101009,2.8456913827655312
Deep Impact (1998),3.088607594936709,3.1831750339213025
"Deer Hunter, The (1978)",3.97,4.133333333333334
Defending Your Life (1991),3.6504065040650406,3.693498452012384
Delicatessen (1991),4.067415730337078,3.982078853046596
Deliverance (1972),3.664,3.9983443708609263
Demolition Man (1993),3.0273972602739727,2.9876543209876543
Desperado (1995),3.1724137931034484,3.512141280353201
Desperately Seeking Susan (1985),3.1501597444089446,2.838709677419355
Deuce Bigalow: Male Gigolo (1999),2.5972222222222223,2.8135593220338984
Devil in a Blue Dress (1995),3.3925233644859816,3.6360294117647056
"Devil's Advocate, The (1997)",3.345744680851064,3.4623824451410656
"Devil's Own, The (1997)",2.5740740740740744,2.923076923076924
Dial M for Murder (1954),4.1875,4.02390438247012
Dick (1999),3.4807692307692317,3.3098159509202456
Dick Tracy (1990),2.6885245901639343,2.6812749003984058
Die Hard (1988),3.9185667752442996,4.1677704194260485
Die Hard 2 (1990),3.5193370165745854,3.5461215932914047
Die Hard: With a Vengeance (1995),3.4615384615384617,3.5776836158192094
Diner (1982),3.845,3.94679186228482
Dinosaur (2000),3.1666666666666665,3.2322097378277155
Dirty Dancing (1987),3.790378006872852,2.95959595959596
"Dirty Dozen, The (1967)",3.943661971830986,4.011006289308176
Disclosure (1994),3.12280701754386,3.1878172588832485
Diva (1981),4.1647058823529415,4.0
Do the Right Thing (1989),3.8857142857142857,3.87953795379538
Doctor Dolittle (1998),2.986111111111111,2.9086161879895562
Doctor Zhivago (1965),4.094972067039106,4.051948051948052
Dog Day Afternoon (1975),3.877551020408163,3.9919093851132685
Dogma (1999),3.787330316742081,3.69140625
Dolores Claiborne (1994),3.4237288135593222,3.4675324675324686
Don Juan DeMarco (1995),3.462962962962963,3.3392857142857144
Donnie Brasco (1997),3.664556962025317,3.8324420677361855
"Doors, The (1991)",3.3371428571428567,3.431683168316832
Double Indemnity (1944),4.282051282051282,4.468354430379748
Double Jeopardy (1999),3.4517543859649122,3.0985663082437283
Dr. No (1962),3.776595744680851,3.891304347826087
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.376623376623376,4.464788732394366
Dragonheart (1996),3.348148148148148,3.190775681341719
Dreamscape (1984),3.641025641025641,3.448160535117057
Driving Miss Daisy (1989),4.059633027522936,3.7857142857142856
Drop Dead Fred (1991),2.6292134831460685,2.271929824561404
Drop Dead Gorgeous (1999),3.2743362831858414,3.0703703703703704
Drugstore Cowboy (1989),3.96,3.9082278481012658
Duck Soup (1933),4.016528925619835,4.260042283298096
Dumb & Dumber (1994),2.697986577181208,3.336594911937378
Dumbo (1941),3.685,3.690217391304348
Dune (1984),3.3543307086614167,3.356495468277945
E.T. the Extra-Terrestrial (1982),4.0898502495840265,3.9202637889688248
EDtv (1999),3.2446808510638303,3.1826923076923075
Easy Rider (1969),3.6428571428571432,3.8036175710594313
Eat Drink Man Woman (1994),4.095890410958904,4.06
Ed Wood (1994),3.6008583690987126,3.729106628242076
Edward Scissorhands (1990),3.6970338983050848,3.543456543456544
Election (1999),3.98034398034398,3.9121076233183856
"Elephant Man, The (1980)",4.094017094017094,3.9852941176470575
Elizabeth (1998),4.197101449275363,3.932546374367622
Emma (1996),4.061151079136692,3.654708520179372
Empire Records (1995),3.0657894736842106,3.035897435897436
Encino Man (1992),2.5428571428571427,2.4887892376681613
End of Days (1999),2.5824175824175826,2.638477801268499
Enemy of the State (1998),3.657458563535912,3.6939281288723667
"English Patient, The (1996)",3.6980056980056975,3.5611285266457684
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",3.3142857142857145,3.2428571428571438
Entrapment (1999),3.2797619047619047,3.1379310344827585
Eraser (1996),3.0483870967741935,3.135678391959799
Erin Brockovich (2000),4.007125890736342,3.7964205816554815
Escape from L.A. (1996),2.6140350877192984,2.497797356828194
Escape from New York (1981),3.194690265486725,3.504539559014267
Escape from the Planet of the Apes (1971),2.971830985915493,3.0535714285714284
Escape to Witch Mountain (1975),3.3370786516853927,3.1188118811881185
European Vacation (1985),3.0625,2.8852459016393444
Event Horizon (1997),2.4142857142857137,2.5350467289719627
Ever After: A Cinderella Story (1998),3.9,3.5051020408163267
Everyone Says I Love You (1996),3.4339622641509435,3.636904761904762
Everything You Always Wanted to Know About Sex (1972),3.3859649122807016,3.6008771929824563
Evil Dead II (Dead By Dawn) (1987),3.2972972972972974,3.9092827004219415
Evita (1996),3.4601769911504423,3.1183431952662723
Excalibur (1981),3.731034482758621,3.83249581239531
Executive Decision (1996),3.328125,3.3494318181818183
"Exorcist, The (1973)",3.5376344086021505,4.067238912732475
Eye of the Beholder (1999),2.1818181818181817,2.1157894736842104
Eyes Wide Shut (1999),2.8912133891213387,3.305949008498584
F/X (1986),3.7017543859649122,3.5451448040885865
"Fabulous Baker Boys, The (1989)",3.439189189189189,3.3285714285714287
Face/Off (1997),3.4431818181818183,3.3915298184961107
"Faculty, The (1998)",2.8315789473684214,2.7655502392344498
"Falcon and the Snowman, The (1984)",3.4047619047619047,3.5355450236966823
Fallen (1998),3.35,3.3961038961038965
Falling Down (1993),3.2333333333333334,3.4976958525345623
Fantasia (1940),3.8900709219858163,3.9107413010590015
Fantasia 2000 (1999),3.8992248062015498,3.7685185185185186
Fantastic Voyage (1966),3.5357142857142856,3.589041095890411
Far and Away (1992),3.3566878980891715,3.3780487804878048
Farewell My Concubine (1993),4.2020202020202015,4.006451612903226
Fargo (1996),4.21765601217656,4.267780172413794
Fast Times at Ridgemont High (1982),3.7061855670103085,3.874277456647399
Fatal Attraction (1987),3.66804979253112,3.670231729055258
Father of the Bride (1950),3.722772277227723,3.625615763546798
Father of the Bride Part II (1995),3.212962962962963,2.8882978723404253
Fear and Loathing in Las Vegas (1998),3.0793650793650795,3.4170212765957446
Ferris Bueller's Day Off (1986),4.10443864229765,4.122018348623853
"Few Good Men, A (1992)",3.8913857677902617,3.944584382871537
Field of Dreams (1989),3.8324324324324315,3.9365351629502574
"Fifth Element, The (1997)",3.6574074074074083,3.6373815676141263
Fight Club (1999),4.020979020979021,4.09098712446352
Final Destination (2000),3.11,3.3175487465181064
Firestarter (1984),3.1384615384615384,2.93069306930693
"Firm, The (1993)",3.4913793103448274,3.569256756756757
First Blood (1982),3.2857142857142856,3.5994475138121547
First Knight (1995),3.1826086956521737,2.8421052631578947
"First Wives Club, The (1996)",3.1555555555555554,2.78125
"Fish Called Wanda, A (1988)",3.858024691358025,4.007984031936128
"Fisher King, The (1991)",3.578181818181818,3.6462686567164178
"Fistful of Dollars, A (1964)",3.644444444444445,4.027253668763103
Five Easy Pieces (1970),4.043956043956044,3.921641791044777
"Flamingo Kid, The (1984)",3.1315789473684217,3.220183486238532
Flashdance (1983),3.333333333333333,2.960352422907489
Flatliners (1990),3.2477876106194685,3.256666666666667
Fletch (1985),3.284482758620689,3.668737060041408
Flight of the Navigator (1986),3.7578947368421054,3.4036281179138324
"Flintstones, The (1994)",2.5384615384615383,2.292079207920792
Flirting With Disaster (1996),3.75,3.8632478632478633
Flubber (1997),2.776315789473684,2.4778761061946897
"Fly II, The (1989)",2.257142857142857,2.321285140562249
"Fly, The (1958)",3.340659340659341,3.362467866323908
"Fly, The (1986)",3.2397959183673466,3.4857142857142858
Fools Rush In (1997),3.1941747572815533,3.0552147239263805
Footloose (1984),3.3115942028985508,2.9528619528619533
For Love of the Game (1999),3.3936170212765964,3.065384615384616
For Your Eyes Only (1981),3.3548387096774195,3.5261707988980717
For a Few Dollars More (1965),3.4090909090909087,3.953795379537954
Forbidden Planet (1956),3.8627450980392166,3.993788819875777
Forever Young (1992),3.3376623376623376,3.139318885448916
Forget Paris (1995),3.0297029702970297,2.935897435897436
Forrest Gump (1994),4.045031055900621,4.105806451612904
Four Weddings and a Funeral (1994),3.834381551362684,3.6865079365079363
"Fox and the Hound, The (1981)",3.5729166666666665,3.387434554973822
Frankenstein (1931),3.9726027397260273,3.975975975975976
Free Willy (1993),2.9213483146067416,2.4387755102040822
Freejack (1992),2.4285714285714284,2.4166666666666665
"French Connection, The (1971)",3.9236641221374047,4.130136986301371
French Kiss (1995),3.5357142857142856,3.056962025316456
Frequency (2000),3.7810945273631833,3.7516129032258063
Friday (1995),3.565217391304348,3.68
Friday the 13th (1980),2.983050847457627,3.0542635658914734
Fried Green Tomatoes (1991),4.038793103448277,3.656509695290859
Fright Night (1985),2.9736842105263164,3.5
"Frighteners, The (1996)",3.0847457627118646,3.4050179211469533
From Dusk Till Dawn (1996),2.7357142857142858,3.2325581395348837
From Here to Eternity (1953),4.110091743119266,4.090196078431372
From Russia with Love (1963),3.801980198019802,3.9029850746268657
"Fugitive, The (1993)",4.100456621004566,4.104046242774566
Full Metal Jacket (1987),3.82183908045977,4.157407407407407
"Full Monty, The (1997)",4.113456464379946,3.7609756097560965
G.I. Jane (1997),3.135593220338983,3.0296127562642368
Galaxy Quest (1999),3.9015544041450783,3.7339791356184797
"Game, The (1997)",3.8594594594594596,3.928263988522238
Gandhi (1982),4.155555555555557,4.136456211812627
Gattaca (1997),3.757847533632287,3.6990632318501167
"General's Daughter, The (1999)",3.254054054054053,3.100790513833992
George of the Jungle (1997),3.1881188118811883,3.026595744680851
Get Shorty (1995),3.5979020979020984,3.630841121495327
Ghost (1990),3.6986666666666665,3.3951935914552736
Ghost Dog: The Way of the Samurai (1999),3.727272727272727,3.8687258687258685
"Ghost and the Darkness, The (1996)",3.375,3.3168044077134984
Ghost in the Shell (Kokaku kidotai) (1995),4.0285714285714285,4.096774193548387
Ghostbusters (1984),3.833962264150944,3.928528164748637
Ghostbusters II (1989),3.1743119266055047,2.8421052631578947
"Girl, Interrupted (1999)",3.607361963190184,3.3992537313432836
Gladiator (2000),4.088311688311689,4.110461338531514
Glengarry Glen Ross (1992),3.584,3.968609865470852
Glory (1989),4.179372197309418,4.196850393700787
Go (1999),3.891304347826087,3.8461538461538463
"Godfather, The (1972)",4.3146997929606625,4.583333333333333
"Godfather: Part II, The (1974)",4.04093567251462,4.437777777777779
"Godfather: Part III, The (1990)",3.267123287671233,3.3630573248407645
"Gods Must Be Crazy, The (1980)",3.7142857142857135,3.730337078651685
Gods and Monsters (1998),3.8757062146892656,3.785536159600997
Godzilla (1998),2.175438596491228,2.343891402714932
Godzilla (Gojira) (1954),2.948717948717949,3.3740458015267176
"Gold Rush, The (1925)",3.983870967741936,4.248826291079812
"Golden Child, The (1986)",2.9759036144578315,2.8803191489361697
GoldenEye (1995),3.470149253731343,3.553050397877984
Goldfinger (1964),3.760869565217391,4.009222661396573
Gone in 60 Seconds (2000),3.0,2.967948717948718
Gone with the Wind (1939),4.26984126984127,3.8293706293706293
"Good Morning, Vietnam (1987)",3.8125,3.709443099273608
Good Will Hunting (1997),4.17467248908297,4.177064220183486
"Good, The Bad and The Ugly, The (1966)",3.4949494949494957,4.2213001383125865
GoodFellas (1990),4.072423398328692,4.331278890600925
"Goodbye Girl, The (1977)",3.810344827586207,3.6310679611650487
"Goonies, The (1985)",3.725609756097561,3.4293478260869565
"Graduate, The (1967)",4.229333333333333,4.252821670428894
Grand Canyon (1991),3.4387755102040822,3.5080645161290325
"Grand Day Out, A (1992)",4.537878787878788,4.293255131964809
"Grapes of Wrath, The (1940)",4.088888888888889,4.1502590673575135
Grease (1978),3.975265017667844,3.3670411985018727
Grease 2 (1982),2.243478260869565,1.7925531914893618
"Great Escape, The (1963)",4.163043478260869,4.408940397350993
Great Expectations (1998),3.103448275862069,3.2789115646258504
"Great Muppet Caper, The (1981)",3.8828828828828814,3.672064777327935
"Green Mile, The (1999)",4.1597222222222205,4.153104925053533
